date,tmean2_mir,prec_mir,wind,gusts,lnprec,tmean2iraq,gustsiraq,tmean2israel,gustsisrael,gusts_karachi,precisrael,preciraq,above,avgterrornegemo,avgterrornousnegemo,avgterrornodronenegemo,avgusnegemo,avgdronenegemo,avgusnodronenegemo,avgusnoterrornegemo,avgterrorposemo,avgterrornousposemo,avgterrornodroneposemo,avgusposemo,avgdroneposemo,avgusnodroneposemo,avgusnoterrorposemo,avgterroranger,avgterrornousanger,avgterrornodroneanger,avgusanger,avgdroneanger,avgusnoterroranger,topterrornegemo,topterrornousnegemo,topterrornodronenegemo,topusnegemo,topusnodronenegemo,topusnoterrornegemo,topterrorposemo,topterrornousposemo,topterrornodroneposemo,topusposemo,topusnodroneposemo,topusnoterrorposemo,topterroranger,topterrornousanger,topterrornodroneanger,topusanger,topusnodroneanger,topusnoterroranger,senavgterrornegemo,senavgterrornousnegemo,senavgterrornodronenegemo,senavgterrorposemo,senavgterrornousposemo,senavgterrornodroneposemo,senavgterroranger,senavgterrornousanger,senavgterrornodroneanger,senavgusnegemo,senavgusnodronenegemo,senavgusnoterrornegemo,senavgusposemo,senavgusnodroneposemo,senavgusnoterrorposemo,senavgusanger,senavgusnodroneanger,senavgusnoterroranger,numdrone,numus,numterror,avgusnodroneanger,bomb,assassination,attacks,deaths,fata,govt,business,private,attacksafg,nonfata,assault,kidnapping,crit1in7,crit2in7,crit3in7,attacksisrael,attrel,attnonrel,attsep,attacksiraq,w_total,a_reltargeted,severe,leadarrest,dumarrest,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,v9,ghazwa,usefp,usaid,usimmi,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
19695,13.95,0,12.25,23.4,0,19.74,28.440001,22.02,23.4,18.719999,0,0,0,-.15612191,.2706534,-.011931363,-.49955353,1.305619,-.97814733,-.21280517,-.38627309,-.032109909,-.28791443,-.6223014,1.1472991,-1.1797065,-.38348925,.127064,.57942557,.3074185,-.38473266,1.5233923,-.14948781,.31806883,.76789939,.46492413,-.9363234,-.61679512,-.69667947,-.038507126,.36089739,.064799353,-.40321133,-.17149647,-.20907314,.62055844,1.0529327,.79733986,-1.2805755,-1.0505985,-1.1131475,-.28404272,.035796683,-.18088657,-.5589726,-.40780011,-.50744992,-.3257916,-.067941628,-.23022385,-.2678546,-.67685825,-.050681867,-.89155227,-.89015341,-.75534099,-.330401,-.91529733,-.14246151,1.099225,-.082259201,-.2246667,-1.028265,0,1,5,7,0,1,1,1,6,5,3,1,4,4,3.2857139,0,0,0,0,21,8,0,1.4,14,1,0,0,8,1,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19696,14.87,0,8.1800003,16.200001,0,17.120001,26.280001,15.49,35.639999,38.880001,1,1,0,1.2300289,.71171778,-.06852641,-.83078146,2.7718546,-1.6440635,-1.3306575,1.6929219,.68324721,-.17412063,-.12070628,4.4033284,-1.7517775,-.81658936,1.0285908,.48006809,-.090991974,-.46727729,2.2459826,-.93364811,1.5721557,.76907051,.46593601,-.26543665,-1.5274076,-1.0423908,1.6859963,.66652471,.31095469,-.4711107,-1.6453651,-1.1592168,1.2296351,.54054976,.33334318,-.047674958,-1.1504269,-.6882261,.52683556,-.13885468,-.6226024,-.020372752,-.070672862,-.50744992,.38316768,-.15327457,-.55048877,.066351682,-1.0063267,-.38801259,-.14409389,-1.0809721,-.28732565,.51786357,-1.0414951,-.10883971,4.582222,.43513721,3.5547359,-1.302358,1,1,6,4,1,4,1,1,5,5,2,2,3.428571,3.571429,3.1428571,0,1,0,0,19,8,1,.66666669,11,1,2,1,2,1,42,35,0,0,0,0,49,0,0,0,0,0,0,0,2,0
19697,15.54,0,9.5699997,20.16,0,19.299999,44.639999,11.23,45,32.040001,1.5,5.9000001,0,-.33560744,-.5973689,-.75605148,-1.21078,1.2533789,-1.7401992,-1.3013891,-.44165012,-.56245095,-.70972836,-.94757193,1.7017125,-1.3598785,-.8953349,-.17847537,-.55275965,-.70006889,-1.0078844,.90375692,-1.2182039,-.68841386,-.47929955,-.61272794,-.89271963,-1.4582472,-.65279186,-.64766002,-.45283544,-.59058928,-.71136981,-1.3046591,-.50831777,-.62090892,-.43193236,-.54730368,-.96166217,-1.1504269,-.78278607,.038764089,-.5021047,-.6226024,-.26641148,-.40780011,-.50744992,.42994586,-.44336307,-.55048877,-.55231071,-1.1042621,-.96416295,-.84001297,-.94247758,-.79863638,-.31487739,-1.0414951,-.83079368,2.2602241,-.082259201,-.2246667,-1.389213,2,0,6,4,0,4,0,1,4,6,2,2,3.8571429,4,3.1428571,0,0,0,0,9,8,0,.66666669,28,1,0,0,5,1,42,35,28,28,0,0,16,0,0,0,0,0,0,0,1,0
19698,16.75,0,8.1499996,19.799999,0,15.41,30.959999,11.47,29.52,18,0,0,0,.56936455,.0036893261,.40100291,-.49037454,1.6671433,-1.105354,-.91635811,.32406336,-.21749158,.13714013,-.11156002,1.7145215,-1.0804071,-.39374691,.75042278,.18076883,.67764753,-.39843509,2.0574055,-.83729398,-.68841386,-.47929955,-.61272794,.02984526,-1.5274076,.27577808,-.64766002,-.45283544,-.59058928,-.30919701,-1.6453651,-.11777829,-.62090892,-.43193236,-.54730368,.92755288,-1.1504269,1.1742457,.44034192,.089824915,.3086555,.97870517,-.40780011,.90740573,.7640487,.38600269,.80500019,-.59363377,-1.0934741,-.66930401,.2639963,-.60582972,-.081311107,-.79816341,-1.0414951,-.880665,2.840724,.69383532,1.035134,-.91636252,4,0,5,1,0,3,1,0,0,5,1,0,4,4.1428571,3.2857139,0,0,0,0,8,10,0,.2,16,1,0,0,2,1,0,18,0,0,0,60,33,44,0,0,0,0,0,0,1,0
19699,15.68,0,9.5500002,17.280001,0,15.94,10.8,12.02,21.24,27.719999,0,0,0,-.058981009,-.5973689,.093572989,-.10558247,-.32035062,.02824506,-.41847551,-.030014096,-.56245095,.094292581,.65550649,.1477215,.46704465,.40090472,-.25459218,-.55275965,-.1135504,-.57895201,-.045170546,-.72665566,-.68841386,-.47929955,-.61272794,.0023060369,.028702358,.2480596,-.64766002,-.45283544,-.59058928,.9730553,.66891146,1.1273832,-.62090892,-.43193236,-.54730368,-.54568827,-.74371868,-.35188004,-.69643229,-.5021047,-.6226024,.40475807,-.40780011,.52170962,-.61883265,-.44336307,-.55048877,-.68332714,-.36745143,-.95399123,1.9119468,1.5540215,1.7658113,-.70955455,-.40998685,-.74803525,-.061774101,-.082259201,-.2246667,-.63338143,3,0,3,0,0,1,1,0,2,3,0,0,3.8571429,4,3.1428571,0,0,0,0,7,10,0,0,1,1,0,0,0,0,49,17,0,0,0,0,16,0,0,0,0,0,0,0,1,0
19700,15.79,0,6.4299998,20.52,0,17.469999,27.719999,10.48,33.84,27,0,0,0,.4733181,1.0681162,.67170095,-.65142888,-.22457726,-.56923133,-.36307043,-.24150166,.16316658,-.13259862,.25327721,.85368311,-.28367218,.45728311,-.0034219089,.41768491,.16349182,-.67236578,-.16454516,-.44271305,-.68841386,-.47929955,-.61272794,-.36717883,-.41622978,-.12383028,-.64766002,-.45283544,-.59058928,.46903366,.36606181,.63794106,-.62090892,-.43193236,-.54730368,-.4035638,-.56254876,-.20465375,.039646626,.45800176,.16582136,-.16842286,.11331959,-.090385273,-.26882014,.005045773,-.16795968,-.94618362,-1.0045584,-.74549562,.327755,-.269398,.46809626,-.80256206,-.74057901,-.6398617,.51872551,-.082259201,-.2246667,-.65145081,0,0,3,0,0,3,0,0,1,3,1,0,4,4.1428571,3.428571,0,0,1,1,25,10,0,0,9,1,0,0,0,0,34,18,0,0,0,31,17,0,0,0,0,0,0,0,0,0
19701,13.82,0,9.4200001,20.52,0,14.32,49.32,8.6099997,26.639999,14.4,0,0,0,-.84125483,-.5973689,-.75605148,-.14557342,1.3130195,-1.1000757,.13742223,-.77945006,-.56245095,-.70972836,1.1041871,1.8499644,-.0031186219,1.2743675,-.78633791,-.55275965,-.70006889,-.27360019,1.1445295,-.036194738,-.68841386,-.47929955,-.61272794,-.4306722,-1.083244,-.18773694,-.64766002,-.45283544,-.59058928,.82071716,.21043053,.97945166,-.62090892,-.43193236,-.54730368,-.58613014,-.99513829,-.39377365,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.30586255,-.35806522,.53697777,-.38742578,-.51674879,-.24950695,.72012693,-.033159174,.96422189,1.6797251,.95253348,-.85456723,-1.096752,1,0,1,0,1,1,0,0,4,0,0,0,4.5714288,4.7142859,4,0,0,0,0,13,9,0,0,0,0,1,1,2,1,42,18,28,28,0,60,16,43,0,0,0,0,0,0,0,0
19702,13.06,0,8.3699999,19.08,0,8,45,7.1199999,26.280001,12.96,0,0,0,-.39929584,-.03743339,-.2760416,-1.2211738,1.0944823,-1.4542483,-.92677522,.084431745,.60280538,.21707405,-.38728917,1.2790105,-.83384043,-.15781927,-.48401475,-.17802227,-.36660475,-1.3745764,.58862799,-1.158576,-.68841386,-.47929955,-.61272794,.51178223,-1.2000482,.76085204,-.64766002,-.45283544,-.59058928,1.189811,-.92862082,1.337869,-.62090892,-.43193236,-.54730368,-.49369147,-.80287623,-.29801676,.59016132,1.176067,.75548482,-.5589726,-.40780011,-.50744992,.29995015,.73371017,.45365012,-.57921869,-.87698382,-.36961272,-.43848574,-.50961375,-.30073985,-1.0501341,-1.0414951,-.90066761,1.099225,-.34095731,-.2246667,-1.238818,4,0,4,0,1,3,0,1,1,3,0,0,5.8571429,6,5,0,0,1,1,19,11,0,0,0,0,1,1,1,1,40,33,0,0,0,0,16,0,0,0,0,0,0,0,1,0
19703,13.15,0,6.73,17.639999,0,10.85,67.68,7.0900002,68.760002,14.76,20,0,0,-.19872931,-.17003486,-.75605148,-1.0336301,.65814441,-1.0804242,-.97355956,-.17285849,-.12806544,-.70972836,-.066210575,2.307255,-.20051587,-.017561827,-.31132931,-.089091152,-.70006889,-1.1234815,.30237001,-.97457618,-.28582078,.019580029,-.61272794,-1.4687489,-1.1516359,-1.2325706,-.24227305,.08869803,-.59058928,-.23868605,-.012500345,-.049306974,-.20781502,.062151279,-.54730368,-1.2164463,-.98219758,-1.0467161,.4213323,.95585448,-.6226024,.33062494,.77921081,-.50744992,.97569025,1.599416,-.55048877,-.73911446,-1.0861603,-.77569687,.044729996,.067233302,.03609433,-1.2815777,-1.0414951,-1.1444829,2.2602241,.95253348,.40523389,-.95920771,2,0,3,2,0,2,0,1,2,3,1,0,6.8571429,6.8571429,5.5714288,0,0,0,0,8,12,0,.66666669,0,0,0,0,0,0,30,23,25,25,0,0,29,0,0,0,0,0,0,0,3,0
19704,12.61,0,9.5500002,19.799999,0,14.71,72.360001,3.52,63.360001,15.12,31.9,.2,0,-.64825964,-.35285556,-.54644018,-.87669665,.91309345,-1.0604006,-.58595002,-.39181077,-.039579492,-.29385546,.32966846,1.9079581,-.6000458,.53063762,-.65768975,-.3932969,-.55816925,-.82041389,.57800573,-.59363949,-.68841386,-.47929955,-.61272794,-1.24614,-.92801714,-1.0085127,-.64766002,-.45283544,-.59058928,.72844374,.92212743,.88984734,-.62090892,-.43193236,-.54730368,-1.2955968,-1.0666203,-1.1287079,.095396809,.53071964,.22553611,-.1393892,.15205988,-.05938049,.13470146,.52200639,.27304959,-.36363432,-.85888195,-.14878923,-.27907345,-.10766868,-.1407876,-.62864339,-.6561504,-.45664629,2.2602241,.69383532,-.2246667,-.8200255,6,0,9,7,1,6,0,1,1,8,1,0,6,6,5,0,1,2,2,3,13,0,.77777779,0,0,1,1,6,1,38,48,0,0,0,27,15,0,0,0,0,0,0,0,0,0
19705,13.41,0,16.83,24.48,0,14.14,27.719999,2.46,56.16,20.16,21,0,0,-.84125483,-.5973689,-.75605148,.57149339,.89568013,-.12077842,.84688711,-.77945006,-.56245095,-.70972836,.45417583,.17222592,.26399374,.65019554,-.78633791,-.55275965,-.70006889,.69084769,1.0359457,.94700378,-.68841386,-.47929955,-.61272794,.1289866,.45334747,.37556472,-.64766002,-.45283544,-.59058928,.64975011,.84607846,.81343007,-.62090892,-.43193236,-.54730368,.23426293,.56514186,.4560689,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.4390195,-.94492143,-.22600642,.54555565,.34157959,.68663466,.16604233,-.3490518,.38051897,.51872551,.69383532,-.85456723,-.033858001,0,1,6,4,1,4,0,1,0,5,3,0,5.8571429,5.8571429,4.8571429,0,0,0,0,7,11,0,.66666669,0,0,0,0,2,1,23,16,0,0,0,0,0,40,0,0,0,0,0,0,0,0
19706,15.41,0,16.969999,23.4,0,13.15,37.799999,3.5,44.279999,23.76,26.700001,5.3000002,0,-.84125483,-.5973689,-.75605148,.12406918,.46760252,-.27270502,.40420625,-.77945006,-.56245095,-.70972836,2.6082652,.1701839,2.2998664,2.7186549,-.78633791,-.55275965,-.70006889,.16643023,.60633188,.41239068,-.68841386,-.47929955,-.61272794,-.58978784,-.26868755,-.34788826,-.64766002,-.45283544,-.59058928,2.8872931,3.008425,2.9862494,-.62090892,-.43193236,-.54730368,-1.3741697,-1.1504269,-1.2101012,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.23667057,-.5873549,.4661043,1.2023822,1.3621659,1.345686,.7449649,-.63641578,.99038756,-.061774101,-.59965551,-.85456723,-.29248601,0,0,2,0,0,1,1,0,8,2,1,1,6.2857141,6.2857141,5.2857141,0,0,0,0,11,11,0,0,0,0,0,0,0,0,31,16,26,26,0,0,15,0,0,0,0,0,0,0,0,0
19707,15.84,0,9.3199997,17.280001,0,10.24,29.52,5.8800001,8.2799997,24.120001,0,0,0,-.84125483,-.5973689,-.75605148,-.71336687,1.0146712,-.31625086,-.42435181,-.77945006,-.56245095,-.70972836,-.03477085,.30700046,.23110512,.18068562,-.78633791,-.55275965,-.70006889,-.7409265,1.0265037,-.51260668,-.68841386,-.47929955,-.61272794,-.93096852,-.61141598,-.69128978,-.64766002,-.45283544,-.59058928,.29319191,.50150299,.46718574,-.62090892,-.43193236,-.54730368,-1.2262678,-.9926734,-1.0568902,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.1964203,.14208093,.022488443,.11566187,.28397018,.25528476,-.17516449,.17997488,.021073105,.51872551,-.59965551,-.85456723,-.40200451,1,2,4,1,1,0,1,0,13,3,1,0,6.1428571,6.1428571,5.1428571,0,1,0,0,13,12,1,.25,1,1,0,0,1,1,32,0,69,69,0,29,0,0,0,0,0,0,0,0,1,0
19708,14.34,0,10.89,17.639999,0,9.0600004,23.76,6.7199998,10.8,18.360001,0,0,0,-.72194868,-.44621521,-.62647361,-.62319803,.33581531,-.65775561,-.33513889,.25358346,.83096749,.39854589,-.99835205,.56281209,-1.0815771,-.744591,-.78633791,-.55275965,-.70006889,-.39843497,.29860646,-.16345653,-.58130771,-.34657729,-.49804822,-.84325093,-.59399784,-.60300118,.33041647,.8537215,.46172488,-.85355204,-.81981927,-.64638716,-.62090892,-.43193236,-.54730368,-.81029385,-.61965221,-.62598413,-.69643229,-.5021047,-.6226024,.51740193,1.0284318,.64200097,-.61883265,-.44336307,-.55048877,-.11977322,-.31893611,.1009982,-.35839814,-.67328894,-.22038099,.16866514,-.078369468,.38328198,1.099225,.69383532,-.2246667,-.53606278,3,0,5,5,0,3,0,2,1,5,1,1,5.5714288,5.5714288,4.7142859,1,0,0,0,32,14,0,1,11,1,0,0,0,0,15,48,0,0,0,28,15,40,0,0,0,0,0,0,2,0
19709,13.09,0,9.4499998,20.879999,0,9.21,18.719999,7.1799998,21.24,20.16,0,0,0,-.84125483,-.5973689,-.75605148,-.35701111,.72444904,-.91428012,-.071773902,-.77945006,-.56245095,-.70972836,1.6171267,.83793032,1.0129231,1.7669165,-.78633791,-.55275965,-.70006889,-.52646023,.66298425,-.29397082,-.68841386,-.47929955,-.61272794,-.60661733,-1.2876514,-.36482733,-.64766002,-.45283544,-.59058928,.89209855,.26595318,1.0487683,-.62090892,-.43193236,-.54730368,-.51449019,-1.1504269,-.31956202,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.4527681,-1.3918797,-1.2643911,1.4540859,.83654565,1.5982423,-.97392702,-1.0414951,-.82038695,-.061774101,-.59965551,-.85456723,-1.042147,10,0,13,7,7,7,0,4,9,6,2,0,4.7142859,4.7142859,4.2857141,0,4,0,0,17,14,4,.53846163,7,1,0,0,1,1,0,16,0,0,0,0,45,40,0,0,0,0,0,0,3,0
19710,11.63,0,14.47,24.48,0,11.28,8.6400003,8.6800003,10.8,19.08,0,0,0,-.50415653,-.42131928,-.60513133,.081504449,.55031574,-.36947355,.21126767,.32255307,.42851499,.078449823,-.47754744,.21510869,-.63865411,-.461438,-.67055458,-.55275965,-.70006889,.42288986,.60869241,.59127468,-.31700757,-.28958476,-.4488034,-.16292942,-.017404562,-.096111804,.63284808,.68753666,.32787791,-.47633371,-.4932743,-.53240943,-.50288212,-.43193236,-.54730368,-.048252657,.16397986,.066458032,-.42768404,-.24692056,-.41304934,-.32459593,-.40780011,-.50744992,-.51454234,-.44336307,-.55048877,-.5353331,-.72613537,-.4171899,-.69618231,-.99242342,-.78540719,-.44894528,-.48269334,-.30203173,.51872551,1.2112319,.40523389,-.0302587,6,0,9,31,5,3,1,5,1,4,1,1,4.1428571,4.1428571,4,1,1,1,1,15,14,1,3.4444439,15,1,0,0,0,0,53,23,0,0,65,0,0,0,0,0,0,0,0,0,1,0
19711,8.5299997,0,17.25,49.32,0,12.29,19.799999,9.8999996,8.2799997,23.040001,0,.5,1,-.24991758,-.5973689,-.75605148,-.35938692,1.1493343,-.84112322,-.5242489,-.57787764,-.56245095,-.70972836,-1.0075171,2.5630441,-1.6812927,-.87244081,-.27174526,-.55275965,-.70006889,.25011718,.82727617,.13076353,.035497628,-.47929955,-.61272794,.26086909,-.56684595,-.081482656,-.38741159,-.45283544,-.59058928,-.44847751,-1.5141302,-.40687892,-.03806036,-.43193236,-.54730368,.85360187,.19787212,.61885566,-.39493999,-.5021047,-.6226024,-.07907407,-.40780011,-.50744992,-.18874535,-.44336307,-.55048877,-.39758968,-.88341999,-.62141067,-.7489202,-1.162715,-.61222577,.29449663,-.2537716,-.14543495,2.840724,.43513721,-.2246667,-.1545853,3,0,3,1,0,1,0,1,0,3,0,0,3.8571429,3.8571429,3.8571429,0,0,0,0,12,13,0,.33333331,15,1,0,0,0,0,38,16,0,0,0,0,15,0,0,0,0,0,0,0,1,0
19712,9.2799997,0,11.28,20.52,0,11.1,32.040001,10.38,10.8,37.439999,0,0,0,-.84125483,-.5973689,-.75605148,-.824893,.10047152,-.95556802,-.53469557,-.77945006,-.56245095,-.70972836,-.15738598,.65142417,-.56536978,.062944733,-.78633791,-.55275965,-.70006889,-.48896617,.17986533,-.2557478,-.68841386,-.47929955,-.61272794,-.75594127,-1.1050678,-.51512325,-.64766002,-.45283544,-.59058928,.45963216,-.20178153,.62881148,-.62090892,-.43193236,-.54730368,-.41742957,-.77181858,-.21901728,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,.21018958,-.35851225,.43897974,-.42610031,-.25354221,-.28831246,.40313077,-.20917828,.63028085,1.099225,.69383532,-.85456723,-.68788362,4,1,5,3,0,2,1,2,1,5,0,0,3.571429,3.571429,3.571429,0,2,0,0,16,11,1,.60000002,17,1,0,0,0,0,15,16,25,25,0,0,15,0,0,0,0,0,0,0,1,0
19713,8.0299997,.2,9.0500002,16.559999,.18232159,10.31,38.52,10.16,12.6,15.48,0,0,0,.038803216,.51761186,.19977605,-1.096025,.026672166,-.86783123,-.80295318,-.62755877,-.35757068,-.54677409,-.782139,2.029897,-.92346686,-.53697294,.26857701,.75483453,.46350813,-1.1608602,.086343929,-.94070464,.44281599,.92248183,.59849226,-1.5972654,-1.5274076,-1.3619236,-.44174919,-.17777082,-.36904946,-1.2911254,-1.6453651,-1.0713031,.63367254,1.0686179,.81154382,-1.2701762,-1.1504269,-1.1023748,.25852862,.74350107,.40026873,-.5589726,-.40780011,-.50744992,.061047748,.42764693,.19255337,-.42998913,-.38967162,-.2167566,.93732303,.079883017,1.079729,-.97674954,-.70496768,-.82336026,1.099225,-.59965551,-.2246667,-.91323727,1,1,5,1,0,2,0,2,3,5,1,2,3.571429,3.571429,3.571429,0,0,0,0,12,12,0,.2,9,1,0,0,0,0,31,16,0,0,0,28,30,0,0,0,0,0,0,0,5,0
19714,7.8699999,0,9.2299995,16.559999,0,10.87,28.08,10.96,9,37.799999,0,0,0,-.84125483,-.5973689,-.75605148,-.63615644,.60255575,-.49914336,-.34795988,-.77945006,-.56245095,-.70972836,-.49457738,1.7139646,-.92070913,-.26084253,-.78633791,-.55275965,-.70006889,-.67493689,-.0026812579,-.44533411,-.68841386,-.47929955,-.61272794,-.48422068,-.16264153,-.24163398,-.64766002,-.45283544,-.59058928,-.38231927,-.15130651,-.1887854,-.62090892,-.43193236,-.54730368,-.62541652,-.35179996,-.4344703,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-1.6622661,-1.3918797,-1.4789804,-.11127094,-.84258592,.027583269,-1.2815777,-1.0414951,-1.1444829,.51872551,-.85835367,-.85456723,-.4359397,2,0,3,0,0,2,0,0,3,3,0,0,3.8571429,3.8571429,3.7142861,1,0,0,0,11,12,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,8.8100004,0,6.98,18.719999,0,11.61,12.24,10.91,15.48,47.16,0,0,0,.64646232,.93538034,.34949845,-.94839197,1.2555555,-1.2302984,-.86843187,.57807857,.96134579,-.023962395,-.55831772,1.688585,-.79569185,-.45661002,.10501006,.22405156,-.11017182,-.93332464,.83496469,-.89745802,-.68841386,-.47929955,-.61272794,-.63568664,-1.2692087,-.39408585,-.64766002,-.45283544,-.59058928,-.3144199,-1.0800456,-.12285011,-.62090892,-.43193236,-.54730368,-.82647061,-1.1504269,-.64274162,1.5153348,1.9718387,.57515889,.35558811,.14331211,-.50744992,.97636825,1.6002846,.38381788,-.83470756,-.95801091,-.79161966,.064750411,-.44607711,.097680502,-.79046571,-.83405888,-.7154699,2.840724,.69383532,1.665035,-1.130071,0,0,1,6,0,0,1,0,5,1,1,0,5.1428571,5.1428571,5,1,0,1,1,11,15,0,6,5,1,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19716,7.8800001,0,9.3100004,20.879999,0,12.4,10.44,8.5900002,56.52,32.040001,0,0,0,.10364959,.59976834,.27020544,-1.4296418,2.5545897,-1.6110133,-1.1330332,.31923041,.91951609,.4689742,-1.3453898,1.815658,-1.4264779,-1.0778333,.037010301,.46780166,.20808877,-1.3156358,2.2974057,-1.0984894,-.68841386,-.47929955,-.61272794,-.048182651,-.90496361,.19724227,-.64766002,-.45283544,-.59058928,.46903366,-.15130651,.63794106,-.62090892,-.43193236,-.54730368,-.63234949,-.87682319,-.44165215,.98895907,1.6962399,1.1826423,.33395332,.78365195,.44609785,.98518151,1.6115754,1.2025403,.83479708,-.47311237,1.0787665,-1.6502589,-1.468098,-1.5166175,.55190706,-.32855555,.78700995,1.099225,-1.117052,-.2246667,-1.252238,6,1,7,7,0,2,0,2,5,7,0,0,4.8571429,4.8571429,4.7142859,1,0,0,0,21,16,0,1,1,1,0,0,0,0,39,16,0,0,0,28,0,0,0,0,0,0,0,0,0,0
19717,7.3499999,0,14.27,24.120001,0,12.23,11.88,8.7600002,41.400002,15.48,0,0,0,-.33483544,.04423409,-.2060314,-1.7646161,-.32905725,-1.5877888,-1.4644563,-.0041715,.48329192,.12201741,-1.3208668,-.036878802,-1.3029313,-1.054285,-.61652237,-.34226885,-.51276135,-1.1968545,-.35959125,-.97739881,-.068458296,.28892821,.051065281,-1.6684085,-1.3522012,-1.4335297,.35329545,.8842842,.4863404,-.83149922,-.58539104,-.62497228,-.4285689,-.20188282,-.33897859,-1.2401336,-1.0074627,-1.0712538,.60344434,1.1933928,.76971245,-.5589726,-.40780011,-.50744992,1.2354783,1.9322362,1.47609,-1.3132308,-1.3918797,-1.1214628,-.67221051,-.49772182,-.53525633,-.76901484,-1.0414951,-.60452121,-.061774101,-.59965551,-.2246667,-1.063434,3,0,5,1,1,2,1,1,9,4,1,1,4.8571429,4.8571429,4.7142859,0,0,1,1,15,16,0,.2,5,1,0,0,0,0,32,34,0,0,0,29,0,0,1,1,0,0,1,1,0,0
19718,8.1899996,0,13.84,24.84,0,12.77,8.6400003,11.48,11.16,19.799999,0,0,0,-.84125483,-.5973689,-.75605148,.12882054,3.2128134,-1.0814961,.40890723,-.77945006,-.56245095,-.70972836,-.36719391,3.2124121,-.52304363,-.13852285,-.78633791,-.55275965,-.70006889,.99519968,2.6203241,1.257273,-.68841386,-.47929955,-.61272794,.55997592,-.6905663,.80935943,-.64766002,-.45283544,-.59058928,.20788248,-.012500345,.38434401,-.62090892,-.43193236,-.54730368,1.2222012,-.27785301,1.479471,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.013958298,-.90433764,.20938464,-1.2820525,-1.468098,-1.1471639,.70545006,-.28617796,.94876045,1.099225,-.85835367,-.85456723,-.51553333,0,1,1,1,0,0,0,0,3,1,0,0,5.2857141,5.2857141,5.1428571,0,0,0,0,12,16,0,1,5,1,0,0,0,0,24,25,27,27,0,58,47,0,0,0,0,0,0,0,1,0
19719,7.4299998,0,13.02,19.799999,0,14.51,9.7200003,12.75,11.52,14.76,0,0,0,-.48785916,-.30829981,-.37222987,-.66123331,1.0910964,-1.1258806,-.46809748,-.77945006,-.56245095,-.70972836,-1.0520219,2.4402494,-1.647832,-.79612738,-.40611112,-.081458725,-.28067663,-.55495578,.99817747,-.3230204,-.68841386,-.47929955,-.61272794,.64947855,.33992445,.89944464,-.64766002,-.45283544,-.59058928,1.6233219,-.0402616,1.7588401,-.62090892,-.43193236,-.54730368,-.043053031,-.18911679,.16879818,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.95155299,-1.2783523,-.86211818,.11406376,-.66579348,.25368121,-.6919924,-1.0414951,-.52338159,2.2602241,-.082259201,.40523389,-1.0807101,2,0,3,0,2,0,0,1,1,1,1,0,6,6,5.7142859,0,0,0,0,6,16,0,0,4,1,0,0,1,1,24,41,26,26,0,0,0,0,0,0,0,0,0,0,1,0
19720,6.3200002,0,8.0699997,25.200001,0,14.75,8.2799997,14.33,20.52,13.68,0,0,0,-.84125483,-.5973689,-.75605148,-1.2199011,1.708302,-1.1946323,-.92551595,-.77945006,-.56245095,-.70972836,.004154487,2.3659582,-.29838014,.21806359,-.78633791,-.55275965,-.70006889,-.79577494,1.0939471,-.5685215,-.68841386,-.47929955,-.61272794,-.8330512,-.51305443,-.59273505,-.64766002,-.45283544,-.59058928,.20265934,.41401288,.37927195,-.62090892,-.43193236,-.54730368,-.48675859,-.20390616,-.29083499,-.69643229,-.5021047,-.6226024,-.5589726,-.40780011,-.50744992,-.61883265,-.44336307,-.55048877,-.58814228,-.79078466,-.37875319,.46062696,.31772032,.60141826,-.68321139,-.38090426,-.51413119,1.099225,-.34095731,-.85456723,-.71227002,2,0,5,6,1,1,1,2,6,4,3,0,6.5714288,6.5714288,6.2857141,0,0,0,0,9,16,0,1.2,1,1,0,0,0,0,16,34,27,27,0,0,47,0,0,0,0,0,0,0,1,0
