date,prot_ter,prot_terdum,prot_us,prot_usdum,jihad,tvideo,zarb,zarb,ghazwa,usefp,usaid,usimmi
18340,0,0,1,1,0,0,0,0,0,0,0,0
18341,0,0,0,0,97,0,0,0,0,0,0,0
18342,0,0,1,1,0,90,0,0,0,0,0,0
18343,0,0,0,0,0,0,0,0,0,0,0,0
18344,0,0,0,0,0,75,0,0,0,0,0,0
18345,0,0,0,0,0,48,0,0,0,0,0,0
18346,0,0,0,0,0,48,0,0,0,0,0,0
18347,0,0,0,0,0,0,0,0,0,0,0,0
18348,0,0,0,0,0,0,80,80,0,0,0,0
18349,0,0,0,0,0,0,0,0,0,0,0,0
18350,0,0,1,1,0,0,0,0,0,0,44,0
18351,0,0,0,0,0,0,0,0,0,0,41,0
18352,0,0,0,0,0,0,0,0,0,0,0,0
18353,0,0,0,0,0,0,0,0,0,0,0,0
18354,0,0,0,0,0,0,0,0,0,0,94,0
18355,0,0,0,0,0,68,0,0,0,0,54,0
18356,0,0,0,0,0,0,0,0,0,0,0,0
18357,0,0,0,0,0,51,0,0,0,0,0,0
18358,0,0,0,0,0,0,0,0,0,0,0,0
18359,0,0,0,0,41,0,0,0,0,0,0,0
18360,0,0,0,0,0,52,0,0,0,0,0,0
18361,0,0,0,0,0,0,0,0,0,0,0,0
18362,0,0,0,0,0,0,0,0,0,0,55,0
18363,0,0,0,0,0,0,0,0,0,0,0,0
18364,0,0,0,0,0,0,0,0,0,0,0,0
18365,0,0,0,0,0,0,0,0,0,0,0,0
18366,0,0,0,0,0,0,0,0,0,0,47,0
18367,0,0,0,0,44,0,0,0,0,0,0,0
18368,0,0,0,0,0,0,0,0,0,0,0,0
18369,0,0,0,0,0,0,100,100,0,0,0,0
18370,0,0,0,0,0,0,0,0,0,0,0,0
18371,0,0,0,0,0,59,0,0,0,0,44,0
18372,1,1,0,0,100,0,77,77,0,0,0,0
18373,1,1,0,0,0,62,0,0,0,0,0,0
18374,0,0,1,1,0,0,74,74,0,0,0,0
18375,0,0,0,0,0,0,0,0,0,0,0,0
18376,0,0,0,0,66,0,0,0,0,0,67,0
18377,0,0,0,0,0,0,0,0,0,0,0,0
18378,0,0,0,0,0,0,0,0,0,0,0,0
18379,0,0,0,0,0,0,0,0,0,0,0,0
18380,0,0,0,0,0,0,0,0,0,0,52,0
18381,0,0,0,0,0,0,0,0,0,0,0,0
18382,0,0,0,0,51,0,83,83,0,0,0,0
18383,0,0,0,0,0,0,0,0,0,0,0,0
18384,0,0,0,0,0,0,0,0,0,0,0,0
18385,1,1,0,0,0,0,0,0,0,0,0,0
18386,0,0,0,0,0,0,0,0,0,0,0,0
18387,0,0,2,1,50,0,0,0,0,0,0,0
18388,0,0,0,0,48,0,0,0,0,0,0,0
18389,0,0,0,0,0,0,0,0,0,0,0,0
18390,0,0,0,0,0,40,0,0,0,0,22,0
18391,0,0,0,0,44,28,35,35,0,0,0,0
18392,0,0,5,1,0,0,0,0,0,0,0,47
18393,0,0,0,0,35,45,0,0,0,0,0,0
18394,0,0,0,0,0,0,0,0,0,0,0,0
18395,0,0,0,0,0,53,0,0,0,0,0,0
18396,0,0,0,0,0,0,0,0,0,0,0,0
18397,0,0,0,0,0,0,0,0,0,0,0,0
18398,0,0,0,0,0,0,0,0,0,0,0,0
18399,0,0,0,0,0,0,0,0,0,0,0,0
18400,0,0,0,0,37,0,0,0,0,0,0,0
18401,0,0,0,0,0,0,0,0,0,0,27,0
18402,0,0,0,0,13,17,0,0,0,0,0,31
18403,0,0,0,0,14,19,0,0,0,0,0,0
18404,0,0,0,0,58,37,0,0,0,0,0,0
18405,0,0,2,1,0,41,0,0,0,0,0,0
18406,0,0,0,0,21,0,0,0,0,0,0,0
18407,0,0,0,0,23,56,0,0,0,0,0,0
18408,0,0,2,1,0,28,0,0,0,0,0,0
18409,0,0,2,1,21,28,0,0,0,0,0,0
18410,0,0,0,0,0,33,0,0,0,0,0,0
18411,0,0,0,0,0,30,0,0,0,0,26,0
18412,0,0,0,0,35,0,0,0,0,0,0,0
18413,0,0,0,0,0,0,0,0,0,0,0,0
18414,0,0,2,1,13,16,0,0,0,0,0,0
18415,0,0,0,0,12,0,0,0,0,0,0,0
18416,0,0,0,0,0,47,0,0,0,0,13,0
18417,0,0,0,0,14,0,0,0,0,0,0,0
18418,0,0,0,0,13,0,0,0,0,0,0,0
18419,0,0,0,0,15,0,0,0,0,0,0,0
18420,0,0,0,0,19,25,0,0,0,0,0,0
18421,0,0,0,0,0,26,0,0,0,0,0,0
18422,0,0,0,0,12,48,41,41,0,0,0,0
18423,0,0,0,0,25,32,0,0,0,0,0,0
18424,0,0,0,0,0,60,0,0,0,0,32,0
18425,0,0,0,0,37,0,0,0,0,0,0,0
18426,0,0,0,0,36,46,0,0,0,0,0,0
18427,0,0,0,0,23,0,0,0,0,0,0,0
18428,0,0,0,0,0,0,0,0,0,0,33,0
18429,0,0,0,0,0,85,54,54,0,0,0,0
18430,0,0,0,0,0,44,0,0,0,0,34,0
18431,0,0,0,0,0,0,0,0,0,0,34,0
18432,0,0,0,0,0,0,0,0,0,0,0,0
18433,0,0,0,0,0,0,0,0,0,0,0,0
18434,0,0,0,0,35,0,0,0,0,0,0,0
18435,0,0,0,0,0,43,0,0,0,0,0,0
18436,0,0,0,0,0,0,55,55,0,0,0,0
18437,0,0,0,0,34,0,0,0,0,0,0,0
18438,0,0,0,0,0,0,0,0,0,0,0,0
18439,0,0,0,0,98,0,0,0,0,0,0,0
18440,0,0,0,0,61,0,0,0,0,0,0,0
18441,0,0,0,0,0,0,57,57,0,0,0,0
18442,0,0,0,0,0,0,0,0,0,0,0,0
18443,0,0,0,0,0,43,0,0,0,100,69,0
18444,0,0,0,0,0,0,0,0,0,0,0,0
18445,0,0,0,0,0,34,0,0,0,0,0,0
18446,0,0,0,0,0,0,0,0,0,0,0,0
18447,0,0,0,0,0,0,0,0,0,0,0,0
18448,0,0,0,0,0,0,0,0,0,0,26,0
18449,0,0,0,0,0,0,0,0,0,0,24,0
18450,1,1,0,0,27,0,0,0,0,0,0,0
18451,0,0,0,0,0,30,0,0,0,0,0,0
18452,0,0,2,1,0,0,0,0,0,0,0,0
18453,0,0,0,0,0,0,0,0,0,0,0,0
18454,0,0,0,0,0,46,0,0,0,0,0,0
18455,0,0,0,0,29,0,0,0,0,0,100,0
18456,0,0,0,0,0,0,0,0,0,0,0,0
18457,0,0,0,0,27,0,0,0,0,0,0,58
18458,0,0,0,0,0,0,0,0,0,0,0,0
18459,0,0,0,0,64,35,0,0,0,0,28,0
18460,0,0,0,0,0,0,0,0,0,0,37,0
18461,0,0,0,0,0,0,0,0,0,0,0,100
18462,0,0,8,1,0,0,0,0,0,0,0,0
18463,0,0,5,1,28,0,0,0,0,0,0,58
18464,0,0,3,1,28,29,0,0,0,0,0,57
18465,0,0,0,0,29,32,0,0,0,0,0,0
18466,0,0,0,0,0,0,0,0,0,0,26,0
18467,0,0,0,0,40,0,0,0,0,0,0,0
18468,3,1,0,0,0,0,0,0,0,0,0,0
18469,0,0,0,0,0,27,0,0,0,0,0,0
18470,0,0,0,0,0,0,0,0,0,0,19,0
18471,0,0,0,0,0,0,103,103,0,0,0,0
18472,0,0,4,1,0,0,0,0,0,0,0,0
18473,0,0,4,1,0,47,0,0,0,0,0,0
18474,0,0,0,0,0,0,0,0,0,0,0,0
18475,0,0,0,0,0,0,0,0,0,0,0,0
18476,0,0,0,0,61,0,0,0,0,0,0,0
18477,0,0,2,1,0,0,0,0,0,0,0,0
18478,0,0,0,0,0,0,100,100,0,0,21,0
18479,0,0,0,0,0,0,0,0,0,43,0,0
18480,0,0,0,0,0,0,100,100,0,0,0,0
18481,0,0,0,0,0,0,0,0,0,0,0,0
18482,0,0,0,0,0,0,0,0,0,0,0,0
18483,0,0,0,0,0,0,0,0,0,0,25,0
18484,0,0,0,0,0,0,0,0,0,0,0,0
18485,0,0,0,0,0,32,0,0,0,0,0,0
18486,0,0,0,0,0,0,0,0,0,0,60,0
18487,0,0,0,0,34,75,0,0,0,0,0,0
18488,0,0,0,0,45,0,0,0,0,0,0,0
18489,0,0,0,0,46,0,0,0,0,0,0,0
18490,0,0,0,0,30,0,0,0,0,0,29,0
18491,0,0,0,0,0,0,0,0,0,0,51,0
18492,0,0,0,0,0,0,0,0,0,0,0,0
18493,0,0,0,0,0,0,0,0,0,0,0,0
18494,0,0,0,0,0,0,0,0,0,0,29,0
18495,0,0,0,0,0,0,0,0,0,0,0,0
18496,0,0,0,0,0,0,0,0,0,0,0,0
18497,0,0,1,1,0,0,0,0,0,0,0,0
18498,0,0,0,0,0,0,0,0,0,0,0,0
18499,0,0,0,0,0,0,0,0,0,0,0,0
18500,0,0,0,0,29,0,0,0,0,0,26,0
18501,0,0,0,0,0,0,0,0,0,0,28,0
18502,0,0,0,0,36,0,0,0,0,0,0,0
18503,0,0,0,0,0,0,0,0,0,0,0,92
18504,0,0,0,0,0,32,0,0,0,0,27,0
18505,0,0,0,0,0,0,0,0,0,0,0,0
18506,0,0,0,0,0,0,0,0,0,0,27,0
18507,0,0,2,1,31,34,0,0,0,0,0,0
18508,0,0,2,1,33,72,0,0,0,0,0,0
18509,0,0,0,0,100,0,0,0,0,0,0,0
18510,0,0,0,0,0,0,0,0,0,0,39,0
18511,0,0,2,1,0,0,0,0,0,0,0,0
18512,0,0,3,1,34,0,0,0,0,0,32,0
18513,0,0,0,0,0,0,0,0,0,0,0,0
18514,0,0,19,1,0,0,0,0,0,0,0,0
18515,0,0,43,1,0,66,0,0,0,0,0,0
18516,0,0,0,0,0,0,0,0,0,0,0,0
18517,0,0,0,0,0,0,0,0,0,0,0,0
18518,0,0,0,0,0,0,0,0,0,0,0,0
18519,0,0,0,0,0,0,0,0,0,0,0,0
18520,0,0,11,1,0,0,0,0,0,0,32,0
18521,0,0,6,1,0,0,0,0,0,0,0,0
18522,0,0,0,0,0,0,0,0,0,0,0,0
18523,0,0,0,0,0,0,0,0,0,0,37,0
18524,0,0,0,0,0,0,0,0,0,0,0,0
18525,0,0,1,1,0,0,68,68,0,0,60,0
18526,0,0,2,1,0,0,0,0,0,55,0,0
18527,0,0,0,0,0,0,0,0,0,0,0,0
18528,0,0,6,1,0,0,0,0,0,0,0,0
18529,0,0,15,1,0,0,0,0,0,0,60,0
18530,1,1,1,1,44,0,0,0,0,0,0,0
18531,0,0,0,0,56,0,0,0,0,0,0,0
18532,2,1,1,1,31,0,0,0,0,0,0,0
18533,0,0,0,0,0,67,0,0,0,0,0,0
18534,0,0,0,0,0,34,0,0,0,0,0,0
18535,2,1,46,1,0,0,0,0,0,0,0,0
18536,0,0,6,1,34,0,0,0,0,0,0,0
18537,0,0,0,0,42,44,0,0,0,0,0,0
18538,0,0,1,1,49,0,0,0,0,0,0,0
18539,2,1,0,0,0,0,0,0,0,0,0,0
18540,0,0,1,1,0,35,71,71,0,0,0,0
18541,0,0,0,0,0,0,0,0,0,0,0,0
18542,0,0,0,0,0,44,0,0,0,0,0,0
18543,1,1,2,1,0,0,0,0,0,0,0,0
18544,0,0,3,1,0,45,0,0,0,0,0,0
18545,0,0,3,1,0,0,0,0,0,0,0,0
18546,0,0,0,0,32,0,0,0,0,0,0,0
18547,0,0,0,0,34,0,0,0,0,0,0,0
18548,0,0,0,0,0,0,0,0,0,0,0,0
18549,0,0,0,0,69,0,0,0,0,0,64,0
18550,0,0,0,0,0,0,76,76,0,0,36,0
18551,0,0,0,0,44,0,0,0,0,0,0,0
18552,0,0,0,0,0,0,0,0,0,0,0,0
18553,0,0,0,0,0,0,0,0,0,0,0,0
18554,0,0,0,0,0,37,0,0,0,0,0,0
18555,0,0,0,0,34,0,0,0,0,0,0,0
18556,0,0,0,0,0,0,0,0,0,0,0,0
18557,0,0,0,0,0,0,0,0,0,0,33,0
18558,1,1,0,0,0,100,0,0,0,0,0,0
18559,0,0,0,0,0,61,0,0,0,100,0,0
18560,0,0,6,1,0,0,0,0,0,0,0,0
18561,0,0,4,1,0,0,0,0,0,0,0,0
18562,0,0,0,0,0,0,0,0,0,0,0,0
18563,0,0,0,0,0,0,0,0,0,0,0,0
18564,0,0,0,0,0,0,0,0,0,0,0,0
18565,0,0,5,1,0,0,0,0,0,0,0,0
18566,0,0,0,0,0,0,0,0,0,0,0,0
18567,0,0,0,0,35,0,0,0,0,0,0,74
18568,0,0,0,0,0,36,0,0,0,0,0,0
18569,0,0,0,0,0,0,0,0,0,0,0,0
18570,0,0,0,0,0,0,0,0,0,0,0,0
18571,0,0,0,0,36,0,0,0,0,0,0,0
18572,0,0,4,1,0,0,0,0,0,0,0,0
18573,0,0,2,1,0,0,0,0,0,0,0,0
18574,0,0,2,1,35,0,0,0,0,0,33,0
18575,0,0,2,1,0,51,0,0,0,0,46,0
18576,2,1,2,1,0,0,0,0,0,0,0,0
18577,0,0,0,0,0,0,0,0,0,0,0,0
18578,0,0,0,0,36,0,0,0,0,0,0,0
18579,0,0,1,1,0,0,0,0,0,0,0,97
18580,0,0,0,0,0,0,0,0,0,0,0,0
18581,0,0,0,0,0,0,0,0,0,0,0,0
18582,0,0,0,0,45,0,0,0,0,0,0,0
18583,0,0,0,0,0,0,0,0,0,0,0,0
18584,0,0,0,0,0,0,0,0,0,0,0,0
18585,0,0,0,0,0,0,0,0,0,0,0,0
18586,0,0,0,0,0,0,0,0,0,0,0,0
18587,0,0,0,0,0,0,0,0,0,0,0,0
18588,0,0,0,0,0,0,0,0,0,0,0,0
18589,0,0,0,0,0,0,0,0,0,0,0,70
18590,0,0,0,0,0,34,0,0,0,0,29,0
18591,0,0,0,0,0,0,0,0,0,0,0,0
18592,0,0,0,0,0,39,0,0,0,0,0,0
18593,0,0,0,0,0,0,0,0,0,0,0,89
18594,0,0,0,0,0,0,0,0,0,0,0,0
18595,0,0,0,0,0,0,0,0,0,0,0,0
18596,0,0,0,0,0,0,0,0,0,0,31,0
18597,0,0,4,1,0,0,0,0,0,0,0,0
18598,0,0,0,0,0,0,0,0,0,0,0,0
18599,0,0,0,0,0,0,0,0,0,0,0,0
18600,0,0,0,0,0,0,0,0,0,0,0,0
18601,0,0,0,0,0,59,0,0,0,0,0,0
18602,0,0,0,0,34,0,0,0,0,0,0,0
18603,0,0,0,0,0,0,0,0,0,0,0,0
18604,0,0,0,0,33,0,0,0,0,0,0,0
18605,0,0,48,1,0,0,0,0,0,0,0,0
18606,0,0,11,1,0,0,0,0,0,0,0,0
18607,0,0,0,0,0,0,0,0,0,0,39,0
18608,0,0,0,0,0,0,0,0,0,0,0,0
18609,0,0,0,0,35,0,0,0,0,0,0,0
18610,0,0,0,0,0,0,0,0,0,0,0,0
18611,0,0,1,1,0,0,0,0,0,0,0,0
18612,0,0,1,1,0,0,0,0,0,0,0,0
18613,0,0,10,1,0,0,0,0,0,0,0,0
18614,2,1,4,1,0,0,0,0,0,0,0,0
18615,0,0,2,1,0,0,0,0,0,0,0,0
18616,0,0,0,0,0,38,0,0,0,0,0,70
18617,0,0,0,0,35,0,0,0,0,0,0,0
18618,0,0,0,0,0,37,0,0,0,0,0,0
18619,0,0,0,0,0,0,0,0,0,0,0,0
18620,0,0,0,0,38,0,0,0,0,0,0,0
18621,0,0,0,0,0,0,0,0,0,0,0,0
18622,0,0,0,0,0,0,0,0,0,0,0,0
18623,0,0,0,0,0,37,78,78,0,0,0,0
18624,0,0,0,0,0,0,0,0,0,0,0,0
18625,0,0,0,0,0,0,0,0,0,0,0,0
18626,0,0,0,0,0,36,73,73,0,0,0,0
18627,0,0,0,0,37,0,0,0,0,0,0,0
18628,0,0,2,1,0,0,0,0,0,0,0,0
18629,0,0,1,1,0,29,0,0,0,0,0,0
18630,0,0,0,0,28,25,0,0,0,0,0,0
18631,0,0,0,0,26,35,0,0,0,0,26,0
18632,0,0,0,0,83,24,0,0,0,0,55,0
18633,0,0,0,0,29,25,0,0,0,51,0,0
18634,0,0,0,0,57,26,0,0,0,0,0,0
18635,0,0,0,0,28,25,0,0,0,0,0,55
18636,0,0,0,0,0,29,0,0,0,0,0,62
18637,0,0,0,0,57,38,0,0,0,0,28,0
18638,0,0,0,0,28,24,100,100,0,100,0,0
18639,0,0,0,0,27,0,0,0,0,0,28,0
18640,0,0,2,1,93,0,0,0,0,0,27,0
18641,0,0,0,0,79,48,0,0,0,0,0,100
18642,0,0,0,0,54,24,0,0,0,0,54,0
18643,0,0,0,0,31,55,43,43,0,0,32,0
18644,0,0,0,0,39,23,0,0,0,0,27,0
18645,0,0,0,0,65,23,0,0,0,92,0,0
18646,0,0,0,0,0,22,0,0,0,0,0,0
18647,0,0,0,0,50,68,0,0,0,46,52,0
18648,0,0,1,1,0,0,0,0,0,0,0,0
18649,0,0,3,1,26,23,36,36,100,0,0,0
18650,5,1,19,1,0,26,40,40,0,54,30,0
18651,0,0,2,1,52,23,0,0,0,0,26,0
18652,0,0,0,0,24,44,0,0,0,0,74,0
18653,0,0,0,0,0,46,0,0,0,0,26,0
18654,0,0,0,0,0,0,0,0,0,0,77,48
18655,0,0,26,1,0,56,0,0,0,0,26,0
18656,0,0,8,1,25,22,0,0,0,0,0,0
18657,0,0,3,1,56,25,0,0,0,0,0,0
18658,0,0,0,0,24,22,0,0,0,0,0,0
18659,0,0,6,1,24,21,33,33,0,0,0,0
18660,0,0,6,1,24,65,0,0,0,44,24,0
18661,0,0,3,1,47,0,0,0,0,0,24,0
18662,0,0,0,0,58,21,64,64,0,0,24,0
18663,0,0,0,0,25,23,0,0,0,0,26,0
18664,0,0,2,1,55,37,0,0,0,51,28,0
18665,0,0,0,0,0,0,0,0,0,0,24,46
18666,0,0,0,0,24,22,33,33,0,0,0,46
18667,0,0,1,1,48,43,33,33,0,44,24,0
18668,0,0,6,1,0,43,123,123,0,0,24,0
18669,0,0,10,1,50,44,0,0,0,0,49,0
18670,0,0,0,0,24,21,0,0,0,0,49,0
18671,0,0,0,0,0,71,37,37,0,0,0,50
18672,0,0,7,1,24,22,0,0,0,0,0,0
18673,1,1,7,1,35,62,0,0,0,0,23,0
18674,0,0,2,1,51,22,0,0,0,47,52,0
18675,0,0,4,1,0,22,0,0,0,0,100,0
18676,0,0,0,0,72,21,0,0,0,0,0,0
18677,0,0,4,1,50,100,0,0,0,0,25,0
18678,0,0,0,0,28,62,0,0,0,0,0,0
18679,0,0,13,1,24,43,0,0,0,0,24,0
18680,0,0,4,1,24,21,0,0,0,0,25,0
18681,0,0,0,0,0,0,0,0,0,0,0,45
18682,0,0,1,1,0,0,0,0,0,0,23,0
18683,0,0,0,0,36,0,0,0,0,0,0,45
18684,0,0,0,0,25,66,0,0,0,0,25,0
18685,0,0,0,0,0,25,0,0,0,0,28,0
18686,0,0,0,0,0,0,0,0,0,0,48,0
18687,0,0,0,0,23,31,32,32,0,0,23,0
18688,0,0,0,0,0,30,31,31,0,41,23,0
18689,0,0,4,1,23,0,32,32,0,0,24,0
18690,0,0,2,1,24,42,0,0,0,0,0,45
18691,0,0,6,1,0,21,33,33,92,0,48,0
18692,0,0,0,0,56,0,0,0,0,0,28,0
18693,0,0,2,1,24,21,33,33,0,0,0,0
18694,0,0,1,1,47,21,0,0,0,0,0,0
18695,0,0,0,0,71,32,0,0,0,0,0,0
18696,0,0,0,0,24,42,33,33,91,43,24,0
18697,0,0,7,1,0,0,0,0,0,0,47,46
18698,0,0,0,0,24,32,0,0,0,0,0,0
18699,0,0,0,0,27,24,0,0,0,0,0,0
18700,0,0,0,0,0,43,91,91,0,0,0,0
18701,0,0,4,1,35,21,0,0,0,0,24,0
18702,0,0,5,1,23,42,0,0,0,43,24,0
18703,0,0,12,1,47,21,0,0,0,43,47,0
18704,0,0,8,1,0,22,0,0,0,0,0,0
18705,0,0,13,1,24,21,0,0,0,42,0,0
18706,0,0,0,0,26,47,0,0,0,0,0,0
18707,0,0,0,0,0,0,0,0,0,0,23,0
18708,0,0,0,0,23,30,31,31,0,0,23,0
18709,0,0,0,0,37,22,0,0,0,0,0,0
18710,0,0,2,1,46,40,31,31,0,0,23,0
18711,0,0,5,1,23,21,86,86,0,0,0,0
18712,0,0,2,1,0,63,0,0,0,0,0,0
18713,0,0,5,1,41,0,0,0,0,0,55,0
18714,0,0,0,0,35,21,0,0,0,0,23,0
18715,0,0,3,1,45,0,0,0,0,0,0,0
18716,0,0,0,0,27,0,37,37,0,0,28,0
18717,0,0,0,0,41,0,0,0,0,0,21,0
18718,0,0,0,0,46,0,32,32,0,0,0,0
18719,0,0,4,1,24,21,0,0,0,0,0,45
18720,0,0,1,1,0,24,0,0,0,0,0,0
18721,0,0,0,0,46,31,0,0,0,42,47,0
18722,0,0,0,0,0,0,0,0,0,42,24,0
18723,0,0,0,0,24,22,0,0,0,0,25,0
18724,0,0,0,0,76,34,0,0,0,46,26,0
18725,0,0,0,0,0,54,0,0,0,0,0,92
18726,0,0,1,1,24,43,0,0,0,0,0,0
18727,0,0,0,0,27,24,0,0,0,0,27,0
18728,0,0,0,0,23,31,0,0,0,0,71,0
18729,0,0,5,1,23,0,32,32,0,0,0,0
18730,4,1,9,1,47,21,0,0,0,0,24,0
18731,0,0,11,1,24,32,0,0,0,0,24,0
18732,0,0,0,0,24,21,0,0,0,0,0,0
18733,0,0,1,1,23,21,0,0,0,42,24,0
18734,0,0,1,1,26,23,0,0,0,0,0,0
18735,0,0,0,0,23,42,0,0,0,0,23,0
18736,0,0,0,0,72,0,0,0,0,44,0,0
18737,0,0,0,0,49,21,0,0,0,44,25,0
18738,0,0,0,0,74,22,0,0,0,0,0,47
18739,0,0,9,1,100,0,0,0,0,0,0,0
18740,0,0,6,1,0,23,0,0,0,0,0,0
18741,0,0,3,1,57,0,0,0,0,0,58,0
18742,0,0,7,1,25,67,0,0,0,44,25,0
18743,0,0,5,1,24,43,0,0,0,43,24,0
18744,0,0,0,0,24,21,33,33,0,85,71,0
18745,0,0,0,0,46,41,0,0,0,0,24,0
18746,1,1,0,0,48,0,0,0,0,0,24,0
18747,0,0,0,0,0,42,88,88,0,0,0,0
18748,0,0,0,0,26,47,0,0,0,0,0,0
18749,0,0,14,1,46,41,32,32,0,0,0,0
18750,0,0,21,1,36,32,33,33,0,0,0,0
18751,0,0,18,1,60,21,100,100,0,0,24,0
18752,0,0,15,1,23,41,63,63,0,41,0,0
18753,0,0,26,1,34,41,31,31,0,40,23,0
18754,0,0,17,1,23,61,64,64,0,0,48,0
18755,0,0,0,0,39,23,0,0,0,0,0,0
18756,0,0,3,1,69,41,32,32,0,0,0,0
18757,0,0,5,1,0,20,114,114,0,0,23,0
18758,0,0,2,1,22,30,0,0,0,0,23,0
18759,0,0,14,1,23,30,31,31,0,0,0,0
18760,0,0,0,0,34,20,0,0,0,0,23,0
18761,0,0,0,0,22,20,115,115,0,0,46,0
18762,0,0,1,1,64,34,35,35,0,0,0,0
18763,0,0,0,0,24,21,0,0,0,0,0,0
18764,0,0,0,0,24,21,88,88,92,0,24,0
18765,0,0,0,0,24,22,0,0,0,0,25,46
18766,0,0,1,1,48,22,0,0,0,0,0,0
18767,0,0,3,1,95,64,0,0,0,43,97,45
18768,0,0,2,1,47,21,87,87,0,0,0,0
18769,0,0,3,1,0,22,69,69,0,0,0,0
18770,0,0,8,1,44,29,0,0,0,0,45,0
18771,0,0,0,0,22,20,0,0,0,0,44,0
18772,1,1,0,0,22,68,0,0,0,40,0,0
18773,0,0,6,1,22,19,0,0,0,0,22,0
18774,0,0,2,1,53,38,0,0,0,39,0,0
18775,0,0,0,0,0,19,0,0,0,0,44,0
18776,0,0,0,0,25,33,0,0,0,0,25,47
18777,0,0,1,1,54,19,0,0,0,39,22,0
18778,0,0,1,1,63,0,0,0,0,0,0,0
18779,0,0,0,0,42,0,0,0,0,0,43,0
18780,0,0,1,1,0,36,0,0,0,0,63,0
18781,2,1,0,0,42,28,0,0,0,0,41,0
18782,0,0,13,1,33,29,90,90,0,0,0,0
18783,0,0,3,1,49,0,0,0,0,0,0,0
18784,0,0,3,1,0,39,81,81,0,0,45,0
18785,0,0,0,0,22,38,109,109,0,0,22,41
18786,0,0,0,0,22,19,0,0,0,0,22,0
18787,0,0,1,1,42,28,29,29,0,0,0,0
18788,0,0,0,0,32,19,30,30,0,0,22,0
18789,0,0,0,0,0,20,31,31,0,0,0,0
18790,0,0,0,0,24,0,34,34,0,0,75,0
18791,0,0,3,1,21,19,0,0,0,0,43,41
18792,0,0,2,1,42,19,0,0,0,38,0,0
18793,0,0,1,1,0,19,0,0,0,0,0,39
18794,0,0,0,0,0,39,30,30,0,39,0,0
18795,0,0,11,1,22,20,0,0,0,0,0,0
18796,0,0,3,1,34,20,0,0,0,0,0,43
18797,0,0,3,1,75,23,35,35,0,0,50,0
18798,0,0,5,1,0,18,0,0,0,0,21,0
18799,0,0,3,1,43,19,0,0,0,0,0,40
18800,0,0,0,0,21,19,0,0,0,38,22,40
18801,0,0,0,0,33,19,0,0,0,0,0,0
18802,0,0,0,0,56,20,0,0,0,0,22,0
18803,0,0,0,0,22,60,31,31,0,0,0,0
18804,0,0,0,0,73,43,0,0,0,0,0,0
18805,0,0,0,0,43,29,0,0,0,0,0,0
18806,3,1,0,0,20,27,0,0,0,0,20,0
18807,0,0,0,0,20,18,0,0,0,0,20,0
18808,0,0,0,0,40,18,0,0,0,36,20,0
18809,0,0,0,0,26,15,0,0,0,0,0,0
18810,0,0,0,0,53,15,48,48,0,0,30,51
18811,0,0,0,0,29,8,0,0,0,0,0,0
18812,0,0,0,0,52,23,0,0,0,38,57,0
18813,0,0,0,0,80,8,0,0,0,38,59,0
18814,0,0,0,0,0,12,49,49,0,0,60,0
18815,0,0,2,1,0,0,0,0,0,0,29,0
18816,0,0,5,1,0,7,0,0,0,0,29,100
18817,0,0,0,0,0,19,0,0,90,0,0,0
18818,0,0,0,0,0,17,0,0,0,46,34,0
18819,1,1,0,0,0,11,143,143,0,38,88,0
18820,0,0,0,0,0,8,0,0,0,0,59,0
18821,0,0,0,0,0,23,0,0,0,0,30,0
18822,0,0,0,0,26,22,0,0,0,0,28,0
18823,0,0,0,0,0,22,0,0,0,0,85,0
18824,0,0,5,1,0,22,0,0,0,0,29,0
18825,0,0,0,0,33,14,0,0,0,0,0,62
18826,0,0,0,0,27,27,0,0,0,0,0,0
18827,0,0,0,0,26,100,0,0,0,0,0,48
18828,0,0,0,0,0,51,47,47,0,0,28,0
18829,0,0,6,1,0,18,90,90,0,0,54,0
18830,0,0,4,1,26,26,47,47,0,38,29,0
18831,0,0,1,1,26,15,0,0,0,0,29,0
18832,0,0,0,0,30,13,0,0,0,0,66,57
18833,0,0,0,0,25,14,0,0,0,36,83,46
18834,0,0,0,0,0,21,0,0,0,0,0,0
18835,1,1,0,0,0,0,0,0,0,0,28,0
18836,0,0,0,0,76,7,0,0,0,0,28,0
18837,0,0,0,0,26,0,0,0,0,0,28,0
18838,0,0,2,1,26,0,95,95,88,0,29,50
18839,0,0,0,0,29,16,0,0,0,0,0,54
18840,0,0,2,1,0,8,0,0,0,80,0,0
18841,0,0,0,0,0,8,48,48,0,39,29,0
18842,0,0,0,0,57,8,0,0,0,0,0,54
18843,0,0,0,0,0,8,48,48,0,0,30,0
18844,0,0,0,0,0,16,0,0,0,42,94,0
18845,0,0,0,0,83,12,100,100,0,41,31,53
18846,0,0,0,0,0,25,0,0,100,0,33,0
18847,1,1,0,0,0,35,0,0,0,36,28,46
18848,0,0,0,0,50,18,0,0,0,37,0,0
18849,0,0,0,0,0,7,46,46,0,0,0,0
18850,0,0,0,0,100,14,46,46,0,37,56,47
18851,0,0,0,0,0,13,0,0,0,34,52,0
18852,0,0,0,0,25,14,45,45,0,36,55,0
18853,0,0,0,0,83,16,150,150,0,42,93,0
18854,0,0,0,0,50,7,45,45,0,0,83,0
18855,0,0,0,0,98,7,0,0,0,0,27,45
