date,drones,drone_naf,target1,target3,unknown,unknown2,mil_act,ramadan
17726,0,0,0,0,0,0,0,0
17727,0,0,0,0,0,0,0,0
17728,0,0,0,0,0,0,0,0
17729,0,0,0,0,0,0,1,0
17730,0,0,0,0,0,0,0,0
17731,0,0,0,0,0,0,1,0
17732,0,0,0,0,0,0,0,0
17733,0,0,0,0,0,0,0,0
17734,0,0,0,0,0,0,1,0
17735,0,0,0,0,0,0,0,0
17736,0,0,0,0,0,0,1,0
17737,0,0,0,0,0,0,0,0
17738,0,0,0,0,0,0,0,0
17739,0,0,0,0,0,0,0,0
17740,0,0,0,0,0,0,0,0
17741,1,1,1,1,0,0,0,0
17742,0,0,0,0,0,0,2,0
17743,0,0,0,0,0,0,2,0
17744,0,0,0,0,0,0,0,0
17745,0,0,0,0,0,0,2,0
17746,0,0,0,0,0,0,2,0
17747,0,0,0,0,0,0,0,0
17748,0,0,0,0,0,0,1,0
17749,0,0,0,0,0,0,1,0
17750,0,0,0,0,0,0,2,0
17751,0,0,0,0,0,0,1,0
17752,0,0,0,0,0,0,0,0
17753,0,0,0,0,0,0,3,0
17754,0,0,0,0,0,0,1,0
17755,0,0,0,0,0,0,0,0
17756,1,1,1,1,0,0,3,0
17757,0,0,0,0,0,0,4,0
17758,0,0,0,0,0,0,2,0
17759,0,0,0,0,0,0,1,0
17760,0,0,0,0,0,0,2,0
17761,0,0,0,0,0,0,2,0
17762,0,0,0,0,0,0,2,0
17763,0,0,0,0,0,0,2,0
17764,1,1,1,0,0,1,4,0
17765,0,0,0,0,0,0,1,0
17766,0,0,0,0,0,0,2,0
17767,0,0,0,0,0,0,1,0
17768,0,0,0,0,0,0,0,0
17769,0,0,0,0,0,0,0,0
17770,0,0,0,0,0,0,0,0
17771,1,1,0,0,1,1,0,0
17772,0,0,0,0,0,0,0,0
17773,0,0,0,0,0,0,0,0
17774,2,1,1,0,0,1,0,0
17775,0,1,0,0,1,1,0,0
17776,0,0,0,0,0,0,1,1
17777,1,0,0,0,0,0,1,1
17778,0,0,0,0,0,0,5,1
17779,1,1,0,1,1,0,1,1
17780,1,1,0,0,1,1,0,1
17781,0,0,0,0,0,0,0,1
17782,0,0,0,0,0,0,1,1
17783,1,1,1,1,0,0,1,1
17784,0,0,0,0,0,0,0,1
17785,0,0,0,0,0,0,1,1
17786,0,0,0,0,0,0,2,1
17787,1,1,0,0,1,1,3,1
17788,0,0,0,0,0,0,3,1
17789,0,0,0,0,0,0,1,1
17790,0,0,0,0,0,0,2,1
17791,0,0,0,0,0,0,1,1
17792,1,1,0,1,1,0,0,1
17793,0,0,0,0,0,0,2,1
17794,0,0,0,0,0,0,1,1
17795,0,0,0,0,0,0,1,1
17796,0,0,0,0,0,0,1,1
17797,0,0,0,0,0,0,0,1
17798,0,0,0,0,0,0,2,1
17799,0,0,0,0,0,0,1,1
17800,0,0,0,0,0,0,1,1
17801,0,0,0,0,0,0,1,1
17802,0,0,0,0,0,0,1,1
17803,0,0,0,0,0,0,1,1
17804,0,0,0,0,0,0,0,1
17805,1,0,0,0,0,0,0,0
17806,0,1,0,0,1,1,0,0
17807,0,0,0,0,0,0,0,0
17808,2,2,0,0,2,2,1,0
17809,0,0,0,0,0,0,1,0
17810,0,0,0,0,0,0,2,0
17811,0,0,0,0,0,0,0,0
17812,0,0,0,0,0,0,2,0
17813,0,0,0,0,0,0,2,0
17814,1,1,1,0,0,1,2,0
17815,0,0,0,0,0,0,2,0
17816,1,1,0,0,1,1,0,0
17817,0,0,0,0,0,0,2,0
17818,0,0,0,0,0,0,2,0
17819,0,0,0,0,0,0,2,0
17820,0,0,0,0,0,0,2,0
17821,1,1,1,1,0,0,0,0
17822,0,0,0,0,0,0,2,0
17823,0,0,0,0,0,0,3,0
17824,0,0,0,0,0,0,2,0
17825,0,0,0,0,0,0,2,0
17826,0,0,0,0,0,0,2,0
17827,0,0,0,0,0,0,1,0
17828,1,1,0,0,1,1,2,0
17829,0,0,0,0,0,0,1,0
17830,0,0,0,0,0,0,1,0
17831,1,1,0,1,1,0,2,0
17832,0,0,0,0,0,0,1,0
17833,0,0,0,0,0,0,2,0
17834,0,0,0,0,0,0,0,0
17835,0,0,0,0,0,0,1,0
17836,2,2,2,1,0,1,1,0
17837,0,0,0,0,0,0,3,0
17838,0,0,0,0,0,0,3,0
17839,0,0,0,0,0,0,2,0
17840,0,0,0,0,0,0,1,0
17841,0,0,0,0,0,0,0,0
17842,0,0,0,0,0,0,1,0
17843,1,1,0,0,1,1,1,0
17844,0,0,0,0,0,0,2,0
17845,0,0,0,0,0,0,2,0
17846,0,0,0,0,0,0,2,0
17847,0,0,0,0,0,0,0,0
17848,0,0,0,0,0,0,1,0
17849,0,0,0,0,0,0,0,0
17850,1,1,1,0,0,1,2,0
17851,0,0,0,0,0,0,1,0
17852,0,0,0,0,0,0,3,0
17853,0,0,0,0,0,0,2,0
17854,0,0,0,0,0,0,2,0
17855,1,1,1,1,0,0,2,0
17856,0,0,0,0,0,0,3,0
17857,0,0,0,0,0,0,2,0
17858,1,1,0,1,1,0,1,0
17859,0,0,0,0,0,0,1,0
17860,0,0,0,0,0,0,0,0
17861,0,0,0,0,0,0,0,0
17862,0,0,0,0,0,0,0,0
17863,1,0,0,0,0,0,3,0
17864,0,0,0,0,0,0,0,0
17865,1,1,1,0,0,1,1,0
17866,0,0,0,0,0,0,1,0
17867,0,0,0,0,0,0,2,0
17868,0,0,0,0,0,0,3,0
17869,0,0,0,0,0,0,2,0
17870,0,0,0,0,0,0,0,0
17871,1,1,0,0,1,1,1,0
17872,0,0,0,0,0,0,0,0
17873,0,0,0,0,0,0,0,0
17874,0,0,0,0,0,0,0,0
17875,0,0,0,0,0,0,0,0
17876,0,0,0,0,0,0,0,0
17877,1,1,0,0,1,1,1,0
17878,0,0,0,0,0,0,1,0
17879,0,0,0,0,0,0,0,0
17880,0,0,0,0,0,0,0,0
17881,1,1,0,0,1,1,0,0
17882,0,0,0,0,0,0,1,0
17883,0,0,0,0,0,0,0,0
17884,0,0,0,0,0,0,1,0
17885,0,0,0,0,0,0,0,0
17886,0,0,0,0,0,0,0,0
17887,0,0,0,0,0,0,2,0
17888,2,2,0,0,2,2,1,0
17889,0,0,0,0,0,0,1,0
17890,0,0,0,0,0,0,1,0
17891,0,0,0,0,0,0,1,0
17892,0,0,0,0,0,0,0,0
17893,0,0,0,0,0,0,2,0
17894,0,0,0,0,0,0,1,0
17895,0,0,0,0,0,0,0,0
17896,0,0,0,0,0,0,1,0
17897,0,0,0,0,0,0,1,0
17898,1,1,1,1,0,0,1,0
17899,1,1,1,0,0,1,2,0
17900,0,0,0,0,0,0,0,0
17901,0,0,0,0,0,0,1,0
17902,0,0,0,0,0,0,0,0
17903,0,0,0,0,0,0,1,0
17904,0,0,0,0,0,0,1,0
17905,0,0,0,0,0,0,0,0
17906,0,0,0,0,0,0,0,0
17907,0,0,0,0,0,0,0,0
17908,0,0,0,0,0,0,0,0
17909,0,0,0,0,0,0,1,0
17910,0,0,0,0,0,0,2,0
17911,0,0,0,0,0,0,1,0
17912,0,0,0,0,0,0,1,0
17913,0,0,0,0,0,0,3,0
17914,0,0,0,0,0,0,3,0
17915,0,0,0,0,0,0,1,0
17916,0,0,0,0,0,0,1,0
17917,0,0,0,0,0,0,1,0
17918,0,0,0,0,0,0,1,0
17919,0,0,0,0,0,0,2,0
17920,2,2,0,0,2,2,0,0
17921,0,0,0,0,0,0,2,0
17922,0,0,0,0,0,0,2,0
17923,0,0,0,0,0,0,1,0
17924,0,0,0,0,0,0,3,0
17925,0,0,0,0,0,0,4,0
17926,0,0,0,0,0,0,3,0
17927,0,0,0,0,0,0,5,0
17928,0,0,0,0,0,0,4,0
17929,0,0,0,0,0,0,3,0
17930,0,0,0,0,0,0,2,0
17931,0,0,0,0,0,0,1,0
17932,0,0,0,0,0,0,3,0
17933,0,0,0,0,0,0,2,0
17934,0,0,0,0,0,0,3,0
17935,0,0,0,0,0,0,5,0
17936,0,0,0,0,0,0,3,0
17937,0,0,0,0,0,0,2,0
17938,0,0,0,0,0,0,4,0
17939,0,0,0,0,0,0,5,0
17940,0,0,0,0,0,0,1,0
17941,0,0,0,0,0,0,2,0
17942,1,1,1,0,0,1,1,0
17943,0,0,0,0,0,0,3,0
17944,1,1,1,0,0,1,1,0
17945,0,0,0,0,0,0,2,0
17946,0,0,0,0,0,0,2,0
17947,0,0,0,0,0,0,4,0
17948,0,0,0,0,0,0,1,0
17949,0,0,0,0,0,0,1,0
17950,0,0,0,0,0,0,1,0
17951,0,0,0,0,0,0,2,0
17952,0,0,0,0,0,0,0,0
17953,0,0,0,0,0,0,0,0
17954,0,0,0,0,0,0,0,0
17955,0,0,0,0,0,0,0,0
17956,0,0,0,0,0,0,1,0
17957,1,1,0,0,1,1,3,0
17958,0,0,0,0,0,0,0,0
17959,0,0,0,0,0,0,0,0
17960,0,0,0,0,0,0,1,0
17961,0,0,0,0,0,0,0,0
17962,0,0,0,0,0,0,0,0
17963,0,0,0,0,0,0,2,0
17964,0,0,0,0,0,0,2,0
17965,0,0,0,0,0,0,1,0
17966,0,0,0,0,0,0,0,0
17967,0,0,0,0,0,0,1,0
17968,1,1,0,0,1,1,1,0
17969,0,0,0,0,0,0,0,0
17970,0,0,0,0,0,0,0,0
17971,1,1,1,0,0,1,0,0
17972,0,0,0,0,0,0,2,0
17973,0,0,0,0,0,0,1,0
17974,0,0,0,0,0,0,1,0
17975,0,0,0,0,0,0,0,0
17976,0,0,0,0,0,0,0,0
17977,0,0,0,0,0,0,2,0
17978,0,0,0,0,0,0,0,0
17979,0,0,0,0,0,0,0,0
17980,0,0,0,0,0,0,0,0
17981,1,1,1,0,0,1,1,0
17982,1,1,1,0,0,1,0,0
17983,0,0,0,0,0,0,2,0
17984,0,0,0,0,0,0,2,0
17985,0,0,0,0,0,0,0,0
17986,0,0,0,0,0,0,0,0
17987,0,0,0,0,0,0,2,0
17988,1,1,1,0,0,1,0,0
17989,0,0,0,0,0,0,2,0
17990,0,0,0,0,0,0,0,0
17991,1,1,1,0,0,1,1,0
17992,0,0,0,0,0,0,0,0
17993,0,0,0,0,0,0,1,0
17994,0,0,0,0,0,0,0,0
17995,1,1,0,0,1,1,0,0
17996,0,0,0,0,0,0,0,0
17997,0,0,0,0,0,0,0,0
17998,0,0,0,0,0,0,0,0
17999,0,0,0,0,0,0,0,0
18000,0,0,0,0,0,0,1,0
18001,0,0,0,0,0,0,0,0
18002,0,0,0,0,0,0,0,0
18003,0,0,0,0,0,0,0,0
18004,0,0,0,0,0,0,0,0
18005,0,0,0,0,0,0,1,0
18006,1,1,0,0,1,1,1,0
18007,0,0,0,0,0,0,1,0
18008,0,0,0,0,0,0,0,0
18009,0,0,0,0,0,0,2,0
18010,0,0,0,0,0,0,1,0
18011,0,0,0,0,0,0,0,0
18012,0,0,0,0,0,0,0,0
18013,0,0,0,0,0,0,0,0
18014,0,0,0,0,0,0,1,0
18015,0,0,0,0,0,0,0,0
18016,1,1,1,1,0,0,1,0
18017,0,0,0,0,0,0,1,0
18018,0,0,0,0,0,0,1,0
18019,0,0,0,0,0,0,2,0
18020,0,0,0,0,0,0,0,0
18021,0,0,0,0,0,0,1,0
18022,0,0,0,0,0,0,1,0
18023,0,0,0,0,0,0,4,0
18024,0,0,0,0,0,0,2,0
18025,0,0,0,0,0,0,1,0
18026,1,1,1,0,0,1,0,0
18027,0,0,0,0,0,0,1,0
18028,0,0,0,0,0,0,1,0
18029,1,1,1,0,0,1,1,0
18030,0,0,0,0,0,0,4,0
18031,0,0,0,0,0,0,3,0
18032,0,0,0,0,0,0,3,0
18033,1,1,0,0,1,1,3,0
18034,0,0,0,0,0,0,3,0
18035,0,0,0,0,0,0,3,0
18036,0,0,0,0,0,0,0,0
18037,0,0,0,0,0,0,4,0
18038,0,0,0,0,0,0,1,0
18039,0,0,0,0,0,0,3,0
18040,0,0,0,0,0,0,0,0
18041,0,0,0,0,0,0,4,0
18042,0,0,0,0,0,0,1,0
18043,0,0,0,0,0,0,3,0
18044,0,0,0,0,0,0,3,0
18045,0,0,0,0,0,0,2,0
18046,0,0,0,0,0,0,3,0
18047,0,0,0,0,0,0,1,0
18048,0,0,0,0,0,0,1,0
18049,0,0,0,0,0,0,2,0
18050,0,0,0,0,0,0,3,0
18051,0,0,0,0,0,0,1,0
18052,0,0,0,0,0,0,3,0
18053,0,0,0,0,0,0,2,0
18054,0,0,0,0,0,0,1,0
18055,0,0,0,0,0,0,4,0
18056,0,0,0,0,0,0,2,0
18057,0,0,0,0,0,0,2,0
18058,0,0,0,0,0,0,3,0
18059,0,0,0,0,0,0,5,0
18060,0,0,0,0,0,0,4,0
18061,0,0,0,0,0,0,4,0
18062,1,1,1,0,0,1,4,0
18063,0,0,0,0,0,0,0,0
18064,0,0,0,0,0,0,2,0
